station,split,score
212,0,4.388059701492537
212,1,4.044776119402985
212,2,5.82089552238806
212,3,6.014925373134329
212,4,4.492537313432836
212,5,5.597014925373134
212,6,4.895522388059701
212,7,4.835820895522388
212,8,4.470149253731344
212,9,5.388059701492537
213,0,3.062525211778943
213,1,3.044458558272467
213,2,2.6277985074626864
213,3,2.7546811397557667
213,4,2.826437985511041
213,5,2.547604276903989
213,6,3.0104101342029352
213,7,4.229432945768394
213,8,3.4958404697822365
213,9,5.085804360766332
214,0,6.843283582089552
214,1,5.731343283582089
214,2,5.955223880597015
214,3,5.313432835820896
214,4,6.074626865671642
214,5,4.8059701492537314
214,6,5.447761194029851
214,7,5.358208955223881
214,8,4.134328358208955
214,9,4.7611940298507465
215,0,6.052238805970149
215,1,9.671641791044776
215,2,7.029850746268656
215,3,5.343283582089552
215,4,5.17910447761194
215,5,3.5223880597014925
215,6,4.134328358208955
215,7,4.208955223880597
215,8,3.716417910447761
215,9,4.537313432835821
216,0,3.6417910447761193
216,1,3.6865671641791047
216,2,6.044776119402985
216,3,4.865671641791045
216,4,4.529850746268656
216,5,2.6865671641791047
216,6,3.6417910447761193
216,7,3.925373134328358
216,8,4.507462686567164
216,9,3.671641791044776
217,0,4.091165792658331
217,1,3.5662114957129245
217,2,3.3191733639494836
217,3,5.459104477611939
217,4,4.241162608012568
217,5,5.1107178046199335
217,6,3.1639596136962247
217,7,2.7903850911189902
217,8,3.339393197944703
217,9,4.31693820410503
218,0,5.090157321500605
218,1,5.858685296919656
218,2,4.485289896670494
218,3,5.817910447761195
218,4,5.896962555642838
218,5,6.658212604459365
218,6,6.419760441490029
218,7,5.2202248426376405
218,8,7.135723024223147
218,9,7.253444740845256
219,0,4.203912868091974
219,1,4.015878056525882
219,2,2.2454075774971294
219,3,4.231424694708276
219,4,4.0166710308108575
219,5,3.5183009159581067
219,6,3.7106484384798692
219,7,7.894532860559084
219,8,7.92402740396379
219,9,4.466368306179589
220,0,3.17386042759177
220,1,4.5180480575844175
220,2,3.991245694603903
220,3,3.140244233378561
220,4,3.101728201099765
220,5,4.372404481261174
220,6,3.8870249592374257
220,7,3.870454358044034
220,8,3.0300709566919504
220,9,4.771798320068785
221,0,4.336829366680113
221,1,4.874139938604848
221,2,3.6492537313432836
221,3,4.35810040705563
221,4,4.450117831893166
221,5,3.1894683063898106
221,6,4.979524645679167
221,7,5.1612380088507726
221,8,4.153046244188892
221,9,4.47375383055182
222,0,5.194836627672448
222,1,6.047951730708162
222,2,4.72538748564868
222,3,4.171614654002714
222,4,5.605917779523434
222,5,5.2965733678794304
222,6,6.804527781261759
222,7,5.094499876309063
222,8,5.281844873990703
222,9,5.69428338367248
223,0,2.7382008874546186
223,1,9.119720546205148
223,2,3.6066303099885184
223,3,3.224097693351426
223,4,2.5566902330453005
223,5,2.4780863409115796
223,6,4.632791922739245
223,7,7.628927187268078
223,8,5.015218987032054
223,9,5.765030093256025
224,0,5.066357402178299
224,1,7.210860590663703
224,2,4.779922502870265
224,3,5.868602442333786
224,4,7.128174914899188
224,5,5.830967412327117
224,6,6.501630502947448
224,7,6.00585470437866
224,8,6.502740396378761
224,9,6.367931391785533
225,0,3.4868898749495774
225,1,3.3142796655022764
225,2,2.543484500574053
225,3,2.581275440976933
225,4,4.562189054726368
225,5,4.72364339670839
225,6,2.616455537438856
225,7,4.4621368296638355
225,8,3.9565696109615858
225,9,2.9302233294384794
226,0,4.498789834610731
226,1,4.00698634487139
226,2,2.547933409873709
226,3,4.15549525101764
226,4,3.721000261848651
226,5,10.11308980768529
226,6,5.271008403361345
226,7,4.01443060938402
226,8,8.724614631759236
226,9,5.331488789435394
227,0,3.6173860427591777
227,1,3.0939980946332155
227,2,3.2852324913892077
227,3,5.186702849389416
227,4,2.7902155887230515
227,5,3.9101923147100677
227,6,2.6124733475479753
227,7,4.332068937082541
227,8,4.89261071690727
227,9,1.7208712714125085
228,0,7.637958854376765
228,1,5.435482163649835
228,2,7.438504592422501
228,3,5.434409769335142
228,4,5.315047569171684
228,5,5.843046381783017
228,6,5.012197416279945
228,7,6.591957340369973
228,8,5.1574749204795705
228,9,4.8159571419123
229,0,5.882613957240824
229,1,6.8421721181327415
229,2,5.839982778415614
229,3,5.786431478968791
229,4,6.818146111547525
229,5,6.44312666496369
229,6,7.423209582340398
229,7,6.518429949699019
229,8,6.376339613408368
229,9,6.407923455102626
230,0,10.690197660346916
230,1,10.626548110511273
230,2,4.641719288174511
230,3,8.755766621438264
230,4,8.139958104215768
230,5,8.0252892019122
230,6,8.85667251975417
230,7,8.381133008988206
230,8,5.346366528015659
230,9,8.93264842699354
231,0,4.093182734973779
231,1,5.495395363607493
231,2,3.91367680826636
231,3,5.405481682496609
231,4,5.425504058654099
231,5,11.39251176878444
231,6,6.066505706760315
231,7,5.530056897831285
231,8,6.337240029361389
231,9,5.745298617694393
232,0,3.667204517950786
232,1,2.1307293320630887
232,2,3.2736079219288166
232,3,4.077557666214384
232,4,4.990791655756306
232,5,2.8515126081086013
232,6,3.3916342656465566
232,7,4.6769467579230914
232,8,5.394029850746268
232,9,4.113979585087854
233,0,7.014925373134329
233,1,7.388059701492537
233,2,3.3134328358208953
233,3,8.597014925373134
233,4,11.119402985074627
233,5,10.955223880597014
233,6,10.194029850746269
233,7,8.701492537313433
233,8,11.238805970149254
233,9,11.985074626865671
234,0,4.981242436466317
234,1,4.880385307505027
234,2,4.585318599311137
234,3,4.466268656716418
234,4,5.981190538535393
234,5,6.033901397657192
234,6,6.133168192650195
234,7,5.335339875209588
234,8,5.511499877660876
234,9,5.595714191229966
235,0,3.8481242436466316
235,1,4.391341166507886
235,2,3.466346153846154
235,3,4.0563907734057
235,4,5.063847429519071
235,5,3.7672517607561216
235,6,5.507023705004391
235,7,3.882246227426404
235,8,4.6680694886224625
235,9,4.629533278952358
236,0,4.883017345703914
236,1,3.298507462686568
236,2,3.314078645235361
236,3,3.970474898236092
236,4,3.4888714323121235
236,5,3.7040470021530485
236,6,3.848488649191019
236,7,3.7334597729584127
236,8,3.613775385368241
236,9,3.733658149430102
237,0,5.67910447761194
237,1,5.895522388059701
237,2,4.037313432835821
237,3,4.492537313432836
237,4,5.3283582089552235
237,5,4.17910447761194
237,6,6.902985074626866
237,7,4.656716417910448
237,8,3.8955223880597014
237,9,4.6716417910447765
238,0,2.716417910447761
238,1,3.716417910447761
238,2,2.8955223880597014
238,3,2.6865671641791047
238,4,1.9253731343283582
238,5,4.029850746268656
238,6,2.014925373134328
238,7,4.701492537313433
238,8,3.91044776119403
238,9,3.3134328358208953
239,0,2.417910447761194
239,1,5.477611940298507
239,2,5.208955223880597
239,3,3.537313432835821
239,4,5.074626865671642
239,5,4.865671641791045
239,6,5.6716417910447765
239,7,4.313432835820896
239,8,3.7611940298507465
239,9,4.3283582089552235
240,0,5.2835820895522385
240,1,4.746268656716418
240,2,8.044776119402986
240,3,3.8507462686567164
240,4,4.686567164179104
240,5,5.253731343283582
240,6,5.708955223880597
240,7,4.149253731343284
240,8,5.149253731343284
240,9,4.268656716417911
241,0,2.8257361839451387
241,1,5.805652588123215
241,2,4.231486796785306
241,3,2.464911804613297
241,4,2.921445404556167
241,5,3.9497865197241184
241,6,4.522388059701494
241,7,4.342486462714055
241,8,3.099681918277464
241,9,2.885601534425362
242,0,2.8461073013311817
242,1,3.6926008256589387
242,2,3.955797933409874
242,3,3.7653731343283576
242,4,4.713930348258706
242,5,3.645695726745247
242,6,4.080615828420921
242,7,2.6723014760451878
242,8,3.6111328602887207
242,9,4.554421393769704
243,0,3.4659136748688986
243,1,4.468085106382979
243,2,5.020665901262916
243,3,4.0080868385346
243,4,4.770576939862095
243,5,5.460022625260008
243,6,3.4523705004389815
243,7,6.540859239713037
243,8,4.158527036946416
243,9,2.88006790273154
244,0,5.369302137958854
244,1,4.921562400762147
244,2,4.402411021814007
244,3,2.4836363636363643
244,4,5.175482237933143
244,5,3.1454220340838597
244,6,4.566223504327104
244,7,3.7566586954729115
244,8,4.7365549302667
244,9,3.222050750677925
245,0,6.388059701492537
245,1,1.9253731343283582
245,2,10.492537313432836
245,3,5.686567164179104
245,4,3.1492537313432836
245,5,2.08955223880597
245,6,2.1940298507462686
245,7,1.507462686567164
245,8,3.5522388059701493
245,9,1.8507462686567164
246,0,2.7313432835820897
246,1,2.1940298507462686
246,2,2.1044776119402986
246,3,1.5820895522388059
246,4,2.044776119402985
246,5,2.0597014925373136
246,6,2.1044776119402986
246,7,2.3134328358208953
246,8,3.1194029850746268
246,9,2.626865671641791
247,0,3.896934247680516
247,1,3.3820260400127027
247,2,4.090700344431687
247,3,3.949036635006784
247,4,5.206467661691543
247,5,5.092946027807174
247,6,4.360403863037753
247,7,3.714109012946319
247,8,3.2469537558111083
247,9,3.3436804162349247
248,0,7.235780556676078
248,1,5.846617973959988
248,2,4.9828501722158425
248,3,7.145888738127544
248,4,7.2251461988304095
248,5,6.984089333284675
248,6,6.795654082528532
248,7,5.159698743849812
248,8,6.530584781012967
248,9,6.619744703366474
249,0,7.462686567164179
249,1,8.17910447761194
249,2,3.537313432835821
249,3,7.044776119402985
249,4,11.567164179104477
249,5,5.552238805970149
249,6,11.626865671641792
249,7,5.268656716417911
249,8,7.567164179104478
249,9,11.238805970149254
250,0,3.368293666801129
250,1,3.696305705514979
250,2,3.1295206659012633
250,3,5.706105834464043
250,4,4.095443833464257
250,5,4.574608619494216
250,6,4.66029098206447
250,7,2.8127319205079577
250,8,5.7382432101786165
250,9,5.273528957869441
251,0,2.298507462686567
251,1,2.4029850746268657
251,2,2.470149253731343
251,3,1.9253731343283582
251,4,2.611940298507463
251,5,10.029850746268657
251,6,2.8358208955223883
251,7,1.7611940298507462
251,8,2.253731343283582
251,9,2.4029850746268657
252,0,2.044776119402985
252,1,3.3134328358208953
252,2,2.8059701492537314
252,3,2.343283582089552
252,4,2.298507462686567
252,5,3.1940298507462686
252,6,3.462686567164179
252,7,4.343283582089552
252,8,2.582089552238806
252,9,3.373134328358209
253,0,3.1791044776119404
253,1,3.582089552238806
253,2,3.298507462686567
253,3,3.253731343283582
253,4,2.970149253731343
253,5,5.164179104477612
253,6,3.08955223880597
253,7,2.328358208955224
253,8,2.970149253731343
253,9,3.1343283582089554
254,0,2.7166196046793067
254,1,4.684238382555308
254,2,5.412313432835821
254,3,5.404721845318861
254,4,4.2971109365453435
254,5,4.495566178885525
254,6,4.635206321334505
254,7,5.956323355597702
254,8,3.399926596525569
254,9,4.329195969928791
255,0,5.015328761597417
255,1,7.088176140573728
255,2,4.8244833524684285
255,3,5.409172320217096
255,4,5.477873788949987
255,5,5.317994380177352
255,6,6.225040762573685
255,7,6.85858002803661
255,8,5.647369708832884
255,9,6.029828699927246
256,0,7.071198063735377
256,1,4.13083518577326
256,2,3.900258323765787
256,3,2.321194029850747
256,4,3.519944138954351
256,5,3.53245994964055
256,6,3.159350307287094
256,7,2.851570874907232
256,8,3.690897969170541
256,9,3.2124164994819124
257,0,3.470149253731343
257,1,3.2388059701492535
257,2,2.2238805970149254
257,3,2.8507462686567164
257,4,2.791044776119403
257,5,2.8208955223880596
257,6,3.1641791044776117
257,7,3.4029850746268657
257,8,1.955223880597015
257,9,3.671641791044776
258,0,1.7761194029850746
258,1,1.4477611940298507
258,2,3.1044776119402986
258,3,9.149253731343284
258,4,3.6194029850746268
258,5,1.835820895522388
258,6,3.208955223880597
258,7,2.537313432835821
258,8,1.7164179104477613
258,9,2.9402985074626864
259,0,4.223880597014926
259,1,3.044776119402985
259,2,2.8656716417910446
259,3,2.970149253731343
259,4,4.477611940298507
259,5,3.3582089552238807
259,6,3.4328358208955225
259,7,1.955223880597015
259,8,2.4776119402985075
259,9,2.388059701492537
260,0,3.3582089552238807
260,1,2.791044776119403
260,2,4.08955223880597
260,3,3.656716417910448
260,4,2.8805970149253732
260,5,3.014925373134328
260,6,2.8507462686567164
260,7,2.8955223880597014
260,8,2.8955223880597014
260,9,5.223880597014926
261,0,3.8656716417910446
261,1,2.611940298507463
261,2,2.462686567164179
261,3,3.6417910447761193
261,4,4.17910447761194
261,5,2.9402985074626864
261,6,4.029850746268656
261,7,3.656716417910448
261,8,3.5074626865671643
261,9,4.388059701492537
262,0,1.4757966922146024
262,1,1.8525457817296491
262,2,1.2672933409873706
262,3,1.4445590230664855
262,4,2.30042768613075
262,5,1.8002408495420206
262,6,1.8064091308165056
262,7,1.8912344355570219
262,8,4.8919745534621955
262,9,2.9216252562887197
263,0,3.0108914885034284
263,1,4.570022229279138
263,2,3.3043197474167627
263,3,3.832238805970149
263,4,4.528192371475954
263,5,3.5865051271758572
263,6,3.7632948701868814
263,7,3.618124845386328
263,8,3.361267433325178
263,9,4.322361604091802
264,0,2.2373941105284385
264,1,2.750079390282629
264,2,4.076636050516648
264,3,3.2674084124830403
264,4,2.1741293532338313
264,5,4.057365981826806
264,6,4.356766587231909
264,7,3.2970231714356393
264,8,3.8712258380230007
264,9,3.6478978813465908
265,0,1.333803953206938
265,1,2.7376945061924425
265,2,1.315800803673938
265,3,2.015522388059702
265,4,1.5870646766169152
265,5,1.8320986753275186
265,6,2.510065220117898
265,7,1.1582694263489186
265,8,1.63266454612185
265,9,11.550122357194825
266,0,2.582089552238806
266,1,2.716417910447761
266,2,8.343283582089553
266,3,4.164179104477612
266,4,2.7313432835820897
266,5,2.611940298507463
266,6,2.701492537313433
266,7,2.08955223880597
266,8,2.8358208955223883
266,9,1.7313432835820894
267,0,4.977611940298507
267,1,1.671641791044776
267,2,10.507462686567164
267,3,6.656716417910448
267,4,3.985074626865672
267,5,4.253731343283582
267,6,2.283582089552239
267,7,3.328358208955224
267,8,2.417910447761194
267,9,2.2686567164179103
268,0,2.09116579265833
268,1,3.247485974383403
268,2,5.70673076923077
268,3,5.433649932157394
268,4,4.217028890634547
268,5,3.2526000802831807
268,6,3.3927317195534936
268,7,1.8988482999367802
268,8,3.442720822118914
268,9,3.5543332084040653
269,0,8.857200484066153
269,1,5.742457923150206
269,2,3.0478616532721006
269,3,4.672618724559022
269,4,2.727546478135637
269,5,7.60084662263256
269,6,3.9407374890254623
269,7,5.476402517797752
269,8,3.5707609493516026
269,9,4.891774510020062
270,0,1.9887051230334798
270,1,6.910130200063513
270,2,4.445464982778413
270,3,3.6901492537313434
270,4,4.202976346338483
270,5,1.5250155092508126
270,6,6.762071992976292
270,7,4.258239190786401
270,8,3.485172498164912
270,9,3.827465332128135
271,0,6.91044776119403
271,1,4.298507462686567
271,2,4.059701492537314
271,3,4.044776119402985
271,4,6.477611940298507
271,5,4.059701492537314
271,6,3.1791044776119404
271,7,2.656716417910448
271,8,3.8358208955223883
271,9,5.029850746268656
272,0,0.8507462686567164
272,1,3.8059701492537314
272,2,0.9552238805970149
272,3,2.1641791044776117
272,4,2.6417910447761193
272,5,1.7313432835820894
272,6,7.940298507462686
272,7,7.7164179104477615
272,8,1.3134328358208955
272,9,6.149253731343284
273,0,4.895724082291247
273,1,4.685296919657033
273,2,4.649253731343284
273,3,2.8778833107191315
273,4,2.7047656454569258
273,5,3.66733569317228
273,6,3.612943684936661
273,7,6.972678046232923
273,8,1.9011255199412773
273,9,2.6927842324566242
274,0,1.626865671641791
274,1,5.82089552238806
274,2,1.7313432835820894
274,3,1.8059701492537314
274,4,5.3283582089552235
274,5,2.283582089552239
274,6,5.701492537313433
274,7,5.014925373134329
274,8,1.5671641791044777
274,9,6.223880597014926
275,0,3.41044776119403
275,1,2.253731343283582
275,2,2.5074626865671643
275,3,3.074626865671642
275,4,2.4925373134328357
275,5,6.626865671641791
275,6,3.8507462686567164
275,7,3.4328358208955225
275,8,2.8208955223880596
275,9,3.1940298507462686
